,0_RANK,0_UPTAKE,1_RANK,1_UPTAKE,2_RANK,2_UPTAKE,3_RANK,3_UPTAKE,4_RANK,4_UPTAKE,5_RANK,5_UPTAKE,8_RANK,8_UPTAKE,11_RANK,11_UPTAKE,12_RANK,12_UPTAKE,16_RANK,16_UPTAKE,17_RANK,17_UPTAKE,24_RANK,24_UPTAKE,25_RANK,25_UPTAKE,6_RANK,6_UPTAKE,63_RANK,63_UPTAKE
28,CTX_SUPERIORTEMPORAL,0.01917193752433662,CEREBRAL_WHITE_MATTER,0.01938968509635099,CTX_PRECENTRAL,0.021540646155350784,CTX_BANKSSTS,0.020360926564891038,CTX_ROSTRALANTERIORCINGULATE,0.022000128488525717,CTX_ISTHMUSCINGULATE,0.0202278940006531,CTX_SUPERIORTEMPORAL,0.020518588957617254,CTX_MEDIALORBITOFRONTAL,0.020968297983773507,CTX_ROSTRALANTERIORCINGULATE,0.020328280109040784,CTX_BANKSSTS,0.020292639201678505,CTX_MIDDLETEMPORAL,0.02128008010032572,CTX_FRONTALPOLE,0.019900446027418837,CTX_LATERALOCCIPITAL,0.02026189621661184,CTX_MIDDLETEMPORAL,0.02026821904523544,CTX_INSULA,0.019399126596914604
29,CTX_FUSIFORM,0.018288631571472695,CTX_TEMPORALPOLE,0.019210729530252435,CTX_FUSIFORM,0.021369346964577884,CTX_SUPERIORPARIETAL,0.020224848093758446,CTX_CAUDALANTERIORCINGULATE,0.021733895438848985,CTX_FUSIFORM,0.019580740987879108,CTX_PRECUNEUS,0.020394114732193703,CTX_SUPERIORFRONTAL,0.020579556888883997,CTX_PRECENTRAL,0.02022571388219799,CTX_ISTHMUSCINGULATE,0.02002290636177888,CTX_FUSIFORM,0.020448137301735014,CTX_SUPRAMARGINAL,0.01984289491303608,CTX_FUSIFORM,0.01951323803955941,CTX_CUNEUS,0.020101059770604782,CTX_FUSIFORM,0.01885218554902045
30,PALLIDUM,0.017404735297818528,CEREBELLUM_WHITE_MATTER,0.01882456120657381,CTX_TRANSVERSETEMPORAL,0.020742930400130484,CTX_MIDDLETEMPORAL,0.020172268364380207,CEREBRAL_WHITE_MATTER,0.018291329188169215,CEREBRAL_WHITE_MATTER,0.017973172089816435,CTX_CUNEUS,0.020391891083760702,CTX_BANKSSTS,0.020531532667606475,CTX_PARACENTRAL,0.020077826880022506,CTX_MEDIALORBITOFRONTAL,0.02000577933532332,CTX_TEMPORALPOLE,0.019490875299286708,CTX_FUSIFORM,0.019819095577957798,CTX_TRANSVERSETEMPORAL,0.018925627427396913,CTX_SUPERIORTEMPORAL,0.01953882321787574,CTX_CAUDALMIDDLEFRONTAL,0.018748894120006347
31,CTX_TEMPORALPOLE,0.016799071760199402,BRAIN_STEM,0.018724286857653125,CTX_SUPERIORTEMPORAL,0.020685715355429107,CTX_SUPERIORTEMPORAL,0.020096610419807443,CTX_TEMPORALPOLE,0.018114487781895942,BRAIN_STEM,0.01690807812546116,CTX_INFERIORPARIETAL,0.020073673083801025,CTX_SUPERIORTEMPORAL,0.020309432938635526,CTX_SUPERIORFRONTAL,0.019561454250787057,CTX_PRECUNEUS,0.019737942376209624,CAUDATE,0.019417512111451905,CTX_PRECUNEUS,0.019374454056077718,CTX_PRECENTRAL,0.018844734140125628,CTX_TRANSVERSETEMPORAL,0.019330431269211905,CEREBELLUM_CORTEX,0.018585209298347834
32,CTX_INSULA,0.015820164231448077,CTX_CUNEUS,0.01848302363350718,CTX_LINGUAL,0.019786791435601418,CAUDATE,0.019293057165989058,CEREBELLUM_WHITE_MATTER,0.018031957264461284,CEREBELLUM_WHITE_MATTER,0.016673650834105623,CTX_MIDDLETEMPORAL,0.01982344558630233,CTX_ENTORHINAL,0.020230678200842567,CTX_ENTORHINAL,0.01951761325231411,CTX_ENTORHINAL,0.019532689687118986,CTX_INSULA,0.019000873320842205,CTX_MIDDLETEMPORAL,0.019213459949430283,PALLIDUM,0.017986609294829405,CTX_TEMPORALPOLE,0.01874581745948621,CTX_BANKSSTS,0.01829279417091761
33,THALAMUS_PROPER,0.015141068991153857,VENTRALDC,0.018478389859404636,THALAMUS_PROPER,0.019700534621755535,CTX_INSULA,0.018303537142676046,BRAIN_STEM,0.017803530856041902,VENTRALDC,0.01639136611151033,CTX_INFERIORTEMPORAL,0.019041220909056078,CTX_FUSIFORM,0.020012333574098262,CTX_POSTERIORCINGULATE,0.019484831038232342,CTX_FUSIFORM,0.019401182480101684,THALAMUS_PROPER,0.01874749479295939,CTX_ENTORHINAL,0.019100885914528153,THALAMUS_PROPER,0.01774815620959069,CTX_INFERIORTEMPORAL,0.018384215082365544,CTX_PRECENTRAL,0.018132609968365545
34,CTX_TRANSVERSETEMPORAL,0.015005829819808497,CTX_LINGUAL,0.018063716921472385,CTX_TEMPORALPOLE,0.0196204020805892,CTX_ENTORHINAL,0.018070441124226594,VENTRALDC,0.017454381226773313,CTX_INSULA,0.015572566266038269,CTX_LATERALOCCIPITAL,0.018996757207537053,CTX_PRECUNEUS,0.01994181023303951,CTX_TEMPORALPOLE,0.018582604527772384,CTX_POSTERIORCINGULATE,0.01902494526668412,CTX_LATERALOCCIPITAL,0.01801039045804619,CTX_SUPERIORPARIETAL,0.01908476825788525,CTX_INSULA,0.017642508964941687,CEREBELLUM_CORTEX,0.01648454591105176,CTX_PERICALCARINE,0.017669629254616202
35,CTX_ENTORHINAL,0.014900111724457932,CTX_INSULA,0.01750415901577843,PALLIDUM,0.01953130080029011,CTX_FUSIFORM,0.017933777155043993,CTX_INSULA,0.01653242010295649,CTX_TEMPORALPOLE,0.015045883529027766,CTX_BANKSSTS,0.01890499273377048,CTX_POSTERIORCINGULATE,0.019165808113764896,THALAMUS_PROPER,0.01786784165707811,CEREBELLUM_CORTEX,0.01809050895664872,PALLIDUM,0.01690438780250525,CTX_POSTERIORCINGULATE,0.018686788859182117,CTX_PARAHIPPOCAMPAL,0.01643707967783532,HIPPOCAMPUS,0.015927514901814866,CTX_POSTCENTRAL,0.017348049380329047
36,CTX_PARAHIPPOCAMPAL,0.014794061322821581,CTX_PARAHIPPOCAMPAL,0.016094960158193096,CTX_PERICALCARINE,0.018765364356836806,CTX_LATERALOCCIPITAL,0.017617954270818074,CTX_PARAHIPPOCAMPAL,0.015520111717077087,CTX_PARAHIPPOCAMPAL,0.0149308163587107,CTX_PARAHIPPOCAMPAL,0.018709874546736747,HIPPOCAMPUS,0.018764440590182594,CTX_CAUDALANTERIORCINGULATE,0.017436116745965395,CTX_LINGUAL,0.017710183227389487,CTX_PARAHIPPOCAMPAL,0.016681367040629006,CTX_INFERIORPARIETAL,0.018443692741845638,CAUDATE,0.016244382497019996,CTX_FUSIFORM,0.01591133535897375,CTX_SUPERIORPARIETAL,0.017171380534568022
37,CAUDATE,0.014526323027747283,CAUDATE,0.015395384697229763,CTX_PARAHIPPOCAMPAL,0.016548890055488735,HIPPOCAMPUS,0.016627671403349805,CTX_ENTORHINAL,0.014994903861529928,THALAMUS_PROPER,0.01391135394699376,HIPPOCAMPUS,0.018682943300260626,CEREBELLUM_CORTEX,0.018312314539330625,CTX_SUPERIORTEMPORAL,0.01738104042190935,HIPPOCAMPUS,0.017438958304783467,CTX_PERICALCARINE,0.01644314588434549,CEREBELLUM_CORTEX,0.01818330641343191,CTX_ENTORHINAL,0.016136942840796784,CAUDATE,0.01570590606405551,CTX_SUPRAMARGINAL,0.01703959696833709
