,0_RANK,0_UPTAKE,1_RANK,1_UPTAKE,2_RANK,2_UPTAKE,3_RANK,3_UPTAKE,4_RANK,4_UPTAKE,5_RANK,5_UPTAKE,8_RANK,8_UPTAKE,11_RANK,11_UPTAKE,12_RANK,12_UPTAKE,16_RANK,16_UPTAKE,17_RANK,17_UPTAKE,24_RANK,24_UPTAKE,25_RANK,25_UPTAKE,6_RANK,6_UPTAKE,63_RANK,63_UPTAKE
28,CTX_SUPERIORTEMPORAL,0.9103996308673274,CTX_TEMPORALPOLE,1.0930601140970866,CTX_PRECENTRAL,0.8548262922866133,CTX_PARACENTRAL,0.7519329978448883,CTX_ROSTRALANTERIORCINGULATE,1.3210137026285427,CTX_ISTHMUSCINGULATE,1.2357754758686126,CTX_SUPERIORTEMPORAL,0.7489395037381991,CTX_MEDIALORBITOFRONTAL,0.6511619344952997,CTX_ROSTRALANTERIORCINGULATE,0.7666842075286162,CTX_BANKSSTS,0.6778603183182782,VENTRALDC,1.0491642953997797,CTX_FRONTALPOLE,0.5678981619515054,CTX_TEMPORALPOLE,0.9025058029538191,CTX_CUNEUS,0.6784176263893706,CTX_INSULA,0.5202769778386126
29,CTX_FUSIFORM,0.8648455019995458,CEREBRAL_WHITE_MATTER,1.0826327188950085,CTX_FUSIFORM,0.8444970677608943,CTX_SUPERIORTEMPORAL,0.7462471444734042,CTX_CAUDALANTERIORCINGULATE,1.3068502685561858,CTX_FUSIFORM,1.2179634849070062,CTX_CUNEUS,0.7474840137099423,CTX_SUPERIORFRONTAL,0.6387729671903644,CTX_PRECENTRAL,0.7650294617864872,CTX_ISTHMUSCINGULATE,0.6701606622973227,CTX_FUSIFORM,1.0086610149513662,CTX_SUPRAMARGINAL,0.5667682415003942,CTX_FUSIFORM,0.8698437705853701,CTX_MIDDLETEMPORAL,0.675177738197369,CTX_FUSIFORM,0.5067633934945358
30,PALLIDUM,0.8169129021931755,CEREBELLUM_WHITE_MATTER,1.0543227955321621,CTX_TRANSVERSETEMPORAL,0.8268702843236007,CTX_MIDDLETEMPORAL,0.744898071104756,CTX_TEMPORALPOLE,1.094494847082938,CEREBRAL_WHITE_MATTER,1.072257284243383,CTX_PRECUNEUS,0.7436460835768446,CTX_BANKSSTS,0.6377000922373168,CTX_PARACENTRAL,0.7516134054413289,CTX_MEDIALORBITOFRONTAL,0.6682212789614227,CTX_TEMPORALPOLE,0.9639074693946655,CTX_FUSIFORM,0.5662888519994623,CTX_TRANSVERSETEMPORAL,0.8491125728379956,CTX_SUPERIORTEMPORAL,0.6538599147189962,CTX_CAUDALMIDDLEFRONTAL,0.503110314021186
31,CTX_TEMPORALPOLE,0.7956576585890875,CTX_CUNEUS,1.0530146133854772,CTX_SUPERIORTEMPORAL,0.821905966374627,CTX_SUPERIORPARIETAL,0.744570943616781,CEREBRAL_WHITE_MATTER,1.0716971962526507,BRAIN_STEM,1.033590121406791,CTX_INFERIORPARIETAL,0.7326378410266974,CTX_SUPERIORTEMPORAL,0.6303648756659422,CTX_SUPERIORFRONTAL,0.7425512168659419,CTX_PRECUNEUS,0.6597096369839257,CAUDATE,0.9571186137498123,CTX_PRECUNEUS,0.5542368430380434,CTX_PRECENTRAL,0.8365505984504144,CTX_TRANSVERSETEMPORAL,0.6471963436429258,CEREBELLUM_CORTEX,0.497660343505977
32,CTX_INSULA,0.7503630925479532,BRAIN_STEM,1.0497583646524455,CTX_LINGUAL,0.7863781539351247,CAUDATE,0.7155330308765102,CEREBELLUM_WHITE_MATTER,1.0602512276925806,CEREBELLUM_WHITE_MATTER,1.0205364452192696,CTX_MIDDLETEMPORAL,0.7240657623059296,CTX_ENTORHINAL,0.6281296531789287,CTX_ENTORHINAL,0.7386276924576719,CTX_ENTORHINAL,0.6541652090827758,CTX_INSULA,0.9405139409056414,CTX_MIDDLETEMPORAL,0.5489114594249235,PALLIDUM,0.7967995217820671,CTX_TEMPORALPOLE,0.6251455985433139,CTX_BANKSSTS,0.49047275879184105
33,THALAMUS_PROPER,0.7137931577476289,VENTRALDC,1.0381692483702791,THALAMUS_PROPER,0.7775274277917694,CTX_INSULA,0.678654954449655,BRAIN_STEM,1.0464304500191206,VENTRALDC,1.0060635530092183,CTX_LATERALOCCIPITAL,0.6960534589285966,CTX_FUSIFORM,0.6213016455368159,CTX_POSTERIORCINGULATE,0.7351380789104452,CTX_FUSIFORM,0.6481127974579708,THALAMUS_PROPER,0.9156748557371377,CTX_ENTORHINAL,0.5465341318540856,CTX_INSULA,0.7886192934249399,CTX_INFERIORTEMPORAL,0.6159585632574798,CTX_PRECENTRAL,0.4873517192789899
34,CTX_TRANSVERSETEMPORAL,0.7120941336182832,CTX_LINGUAL,1.0313772355515174,CTX_TEMPORALPOLE,0.7734050672637375,CTX_ENTORHINAL,0.6702521931971848,VENTRALDC,1.0275011263627667,CTX_INSULA,0.9754867496436739,CTX_INFERIORTEMPORAL,0.6948565221180775,CTX_PRECUNEUS,0.6194532727581618,CTX_TEMPORALPOLE,0.6949474871547936,CTX_POSTERIORCINGULATE,0.6360726672753408,CTX_LATERALOCCIPITAL,0.8881261427654382,CTX_SUPERIORPARIETAL,0.5455976730121251,THALAMUS_PROPER,0.7844242328570218,CEREBELLUM_CORTEX,0.5495109703972053,CTX_PERICALCARINE,0.4753057427921235
35,CTX_PARAHIPPOCAMPAL,0.7023994147902837,CTX_INSULA,0.9958055557179031,PALLIDUM,0.7709076151762745,CTX_FUSIFORM,0.6618293610794189,CTX_INSULA,0.9980430305104759,CTX_PARAHIPPOCAMPAL,0.9687974108539162,CTX_BANKSSTS,0.6885492051511425,CTX_POSTERIORCINGULATE,0.5960304699603635,THALAMUS_PROPER,0.6616565170944302,CEREBELLUM_CORTEX,0.6032626548738985,CTX_PARAHIPPOCAMPAL,0.8246604670236602,CTX_POSTERIORCINGULATE,0.5348624277766327,CTX_PARAHIPPOCAMPAL,0.7336870756118764,CTX_FUSIFORM,0.5337483331253728,CTX_POSTCENTRAL,0.46554974158628365
36,CTX_ENTORHINAL,0.7020230428538116,CTX_PARAHIPPOCAMPAL,0.9171747380816186,CTX_PERICALCARINE,0.7525164751956418,CTX_LATERALOCCIPITAL,0.6469681623326743,CTX_PARAHIPPOCAMPAL,0.9327952908291915,CTX_TEMPORALPOLE,0.9597597310636257,CTX_PARAHIPPOCAMPAL,0.6852869382306702,HIPPOCAMPUS,0.581675379224553,CTX_CAUDALANTERIORCINGULATE,0.6546855352635141,CTX_LINGUAL,0.5965212310268421,PALLIDUM,0.8237597999790028,CTX_INFERIORPARIETAL,0.5272845839980499,CAUDATE,0.7212882834654415,HIPPOCAMPUS,0.5329783056282782,CTX_SUPERIORPARIETAL,0.4610936332759053
37,CAUDATE,0.6881993429509664,CAUDATE,0.8739003832195238,CTX_PARAHIPPOCAMPAL,0.6570032396832084,HIPPOCAMPUS,0.6165747747219128,CTX_ENTORHINAL,0.9034005895394956,THALAMUS_PROPER,0.8589071891038835,HIPPOCAMPUS,0.6800055554129087,CEREBELLUM_CORTEX,0.5672498617300415,CTX_SUPERIORTEMPORAL,0.6541852475186005,HIPPOCAMPUS,0.5813378549136344,CTX_PERICALCARINE,0.8221959355726864,CEREBELLUM_CORTEX,0.519446757592181,CTX_ENTORHINAL,0.7194541004989392,CAUDATE,0.5262596769141861,CTX_SUPRAMARGINAL,0.45839027069558325
38,CTX_CUNEUS,0.6429403497168876,THALAMUS_PROPER,0.8644353506498622,CTX_INSULA,0.6505436093643047,CTX_CUNEUS,0.6028021449892973,THALAMUS_PROPER,0.8227517704910265,PUTAMEN,0.8523644162364143,CTX_INSULA,0.6692814282899144,CTX_LINGUAL,0.5646005823371811,HIPPOCAMPUS,0.6237021991995998,CTX_TRANSVERSETEMPORAL,0.5746528269429095,CTX_ENTORHINAL,0.8078220199126986,CTX_INSULA,0.5132264998348535,CTX_CUNEUS,0.687987498645121,CTX_LINGUAL,0.5178699295181424,CTX_ROSTRALMIDDLEFRONTAL,0.43396767833061795
39,CTX_LINGUAL,0.6153357651245193,CTX_ENTORHINAL,0.8592833401876323,CAUDATE,0.6452559040632454,CTX_PARAHIPPOCAMPAL,0.571643306797132,PALLIDUM,0.813684119337094,CAUDATE,0.8517961748458998,CTX_FUSIFORM,0.6400336860280612,CAUDATE,0.5407912228513928,CEREBELLUM_CORTEX,0.5688329685574196,CTX_PARAHIPPOCAMPAL,0.5253747656388458,CTX_CUNEUS,0.8019957794459495,AMYGDALA,0.5006458076982274,PUTAMEN,0.640512345452914,CTX_INSULA,0.5164620186868363,CTX_MIDDLETEMPORAL,0.399032603766913
40,CTX_PERICALCARINE,0.5869509031128299,PALLIDUM,0.7985286624008253,CTX_ENTORHINAL,0.6384555015034367,PUTAMEN,0.5650816402817055,CAUDATE,0.810194178408686,PALLIDUM,0.7560809868520391,CEREBELLUM_CORTEX,0.6337608038013938,CTX_INSULA,0.5132455501542355,CTX_INSULA,0.54797610284013,CAUDATE,0.5135550452645352,CTX_LINGUAL,0.8001898436276592,PUTAMEN,0.4922395717370553,CTX_LINGUAL,0.6240492619956505,CTX_ENTORHINAL,0.5111554493725602,CTX_INFERIORPARIETAL,0.39325074848788816
41,PUTAMEN,0.5801436676594307,PUTAMEN,0.7942669060718844,HIPPOCAMPUS,0.6171787203181093,CEREBELLUM_CORTEX,0.5550842041450553,AMYGDALA,0.7778488724092639,CTX_ENTORHINAL,0.7315962280568946,CTX_LINGUAL,0.6108125444678334,CTX_PARAHIPPOCAMPAL,0.49697622600753866,AMYGDALA,0.4981848059744415,CTX_INSULA,0.4944064095190943,PUTAMEN,0.7891014251392414,CTX_LATERALOCCIPITAL,0.4888585242263388,HIPPOCAMPUS,0.6104780062499284,PUTAMEN,0.4534423512810717,CTX_INFERIORTEMPORAL,0.3844778468915742
42,HIPPOCAMPUS,0.5751949630602232,AMYGDALA,0.7846117615487898,CEREBELLUM_CORTEX,0.5927301219927171,CTX_LINGUAL,0.5487677344602107,HIPPOCAMPUS,0.7420792055866435,AMYGDALA,0.7018005229318973,PUTAMEN,0.5879121830767584,AMYGDALA,0.47345949396070897,CTX_TRANSVERSETEMPORAL,0.493730256308864,CTX_PERICALCARINE,0.48601828066068253,AMYGDALA,0.7601123423162548,CTX_LINGUAL,0.48442778876511855,AMYGDALA,0.6038503480635228,CTX_PARAHIPPOCAMPAL,0.4164328742233618,CTX_PARAHIPPOCAMPAL,0.3722847697770467
43,AMYGDALA,0.5558125416061761,HIPPOCAMPUS,0.7224831350785891,PUTAMEN,0.5550195316684337,AMYGDALA,0.544816459291532,PUTAMEN,0.7219490209965274,ACCUMBENS_AREA,0.6791823452864939,AMYGDALA,0.5572864898383687,PUTAMEN,0.47112658655821854,PUTAMEN,0.4434910391893406,AMYGDALA,0.45611741957664886,HIPPOCAMPUS,0.7294821251613712,CTX_PARAHIPPOCAMPAL,0.44741394740268836,ACCUMBENS_AREA,0.5627378972520286,CTX_PERICALCARINE,0.41506567395035726,CTX_FRONTALPOLE,0.3000128194021742
