Name,INC_LOW_N_rank_effect_pvalue,INC_LOW_N_rank_effect_rank_biserial,INC_LOW_N_ranks_post_mean,INC_LOW_N_ranks_post_std,INC_LOW_N_ranks_prior_mean,INC_LOW_N_ranks_prior_std,INC_LOW_N_uptake_effect_pvalue,INC_LOW_N_uptake_effect_rank_biserial,INC_LOW_N_uptakes_post_mean,INC_LOW_N_uptakes_post_std,INC_LOW_N_uptakes_prior_mean,INC_LOW_N_uptakes_prior_std,INC_VS_STABLE_uptake_effect_pvalue,INC_VS_STABLE_uptake_effect_rank_biserial,LOW_N_rank_effect_pvalue,LOW_N_rank_effect_rank_biserial,LOW_N_ranks_post_mean,LOW_N_ranks_post_std,LOW_N_ranks_prior_mean,LOW_N_ranks_prior_std,LOW_N_uptake_effect_pvalue,LOW_N_uptake_effect_rank_biserial,LOW_N_uptakes_post_mean,LOW_N_uptakes_post_std,LOW_N_uptakes_prior_mean,LOW_N_uptakes_prior_std,STABLE_LOW_N_rank_effect_pvalue,STABLE_LOW_N_rank_effect_rank_biserial,STABLE_LOW_N_ranks_post_mean,STABLE_LOW_N_ranks_post_std,STABLE_LOW_N_ranks_prior_mean,STABLE_LOW_N_ranks_prior_std,STABLE_LOW_N_uptake_effect_pvalue,STABLE_LOW_N_uptake_effect_rank_biserial,STABLE_LOW_N_uptakes_post_mean,STABLE_LOW_N_uptakes_post_std,STABLE_LOW_N_uptakes_prior_mean,STABLE_LOW_N_uptakes_prior_std,regions
ctx-rh-precuneus,0.24694709386234925,0.067142857142857171,32.642857142857146,11.902023494570415,34.328571428571429,10.546118349653486,0.00040604114912198082,0.3281632653061225,0.99049980397435988,0.18786715091671372,0.89657085537216652,0.14191245940800692,0.39659407636302557,0.026728110599078314,0.42986970549677084,0.012626262626262652,34.196969696969695,10.616196455458985,34.583333333333336,9.6145735866197022,0.10241293238061538,0.0903351698806244,0.92625215497357138,0.17287488927487418,0.89375592006078997,0.1269161492711752,0.1426416259755458,0.1113423517169615,35.951612903225808,8.6143680039931319,34.87096774193548,8.4309029688359693,0.024911605851974133,0.20447450572320502,0.853714486746875,0.11771767127529546,0.89057776728988103,0.10741061103600481,['ctx-rh-precuneus']
ctx-rh-parsopercularis,0.30109463737540676,0.051224489795918315,24.457142857142856,11.279166274008674,25.757142857142856,11.03945613862996,0.0003598216575729481,0.33142857142857141,1.0778833961553023,0.19666552147216892,0.98193310009429358,0.14894550001921908,0.093420261781547886,0.13364055299539168,0.48906284736077899,0.0020087235996326669,23.848484848484848,11.163037525477776,23.931818181818183,11.16148218531046,0.1079893832401928,0.088154269972451793,1.0254591602826513,0.18126324473639666,0.99130423125223532,0.13742743658780329,0.26679388738602972,0.065036420395421457,23.161290322580644,10.990015334145129,21.870967741935484,10.937481975605783,0.025499756769506089,0.20343392299687824,0.96627050687804561,0.14027862193742369,1.0018845406241048,0.12227484741474876,['ctx-rh-parsopercularis']
ctx-rh-supramarginal,0.46592635769126955,0.0085714285714285632,27.442857142857143,9.6697403042181218,27.728571428571428,9.6420528765128317,0.00093198463118244904,0.30489795918367346,1.0400855114977239,0.15783965777464282,0.96217655609131647,0.12735627326699944,0.3217566806878166,0.047004608294930916,0.42862360469440686,0.012855831037649201,26.484848484848484,9.4134694345509491,26.727272727272727,9.6891777406163939,0.05497658200815591,0.1138659320477502,0.9978892501889971,0.15553806443416121,0.97064930654886628,0.13509457448950871,0.4236399487809257,0.020291363163371434,25.403225806451612,8.993653097923314,25.596774193548388,9.6176244089479841,0.13743162000976095,0.1139438085327783,0.95024831000172472,0.13819488347089351,0.98021531512997073,0.1427268843695039,['ctx-rh-supramarginal']
ctx-lh-superiorparietal,0.13321214871009507,0.10897959183673467,20.257142857142856,12.822620318668672,22.757142857142856,13.266968341697053,0.0024373872762439262,0.27591836734693875,1.135390080871066,0.26550715883816384,1.0309093879353457,0.24912598450700196,0.26834827934226679,0.062672811059907851,0.30178473940008754,0.037017906336088147,22.818181818181817,13.807013030175174,23.704545454545453,13.191904448380704,0.094309924217170271,0.093663911845729975,1.0465482138888602,0.25664359588195323,1.0077155380156657,0.22209215904006724,0.30854381763193262,0.052289281997918824,25.70967741935484,14.29909437327909,24.774193548387096,13.024071206855739,0.12468104135475483,0.12018730489073881,0.9462428801992735,0.2041278272822859,0.98152893326764012,0.18343737822907755,['ctx-lh-superiorparietal']
ctx-rh-inferiorparietal,0.18333294315751342,0.088571428571428523,26.728571428571428,12.32178260360944,28.714285714285715,10.831360364558959,0.0013378263597640919,0.29428571428571426,1.0355714860360101,0.15945482733718649,0.95174146378569424,0.15220701060775449,0.32667486934810153,0.045622119815668216,0.40254310460459836,0.017619375573921014,28.060606060606062,11.590067309500457,28.568181818181817,10.509874996963125,0.082442250713774812,0.098943985307621718,0.97630114886233754,0.16990934947111849,0.94901645292446235,0.15106413343566039,0.2442766396653539,0.072320499479708644,29.56451612903226,10.502873597169822,28.403225806451612,10.132126607685711,0.099950696110391979,0.13371488033298651,0.90938302624690059,0.15592478917724853,0.94593982775855523,0.14970370231886804,['ctx-rh-inferiorparietal']
ctx-rh-caudalmiddlefrontal,0.04539978311005595,0.1657142857142857,20.771428571428572,10.078508150049403,23.62857142857143,9.5126553729701548,4.358729535559106e-05,0.38448979591836729,1.1070086182522532,0.18293519896457683,0.99276463984332985,0.13019281136468852,0.034961234336074287,0.18341013824884789,0.35741422441224613,0.026056014692378282,20.083333333333332,9.5099960700583495,20.742424242424242,9.9701229530435711,0.057718056983691021,0.1121441689623508,1.0543331334141148,0.169697134190406,1.014855207183269,0.13714909570956438,0.075205882147937428,0.14984391259105101,19.306451612903224,8.7594901709009463,17.483870967741936,9.4574461796731999,0.03313864142998868,0.19146722164412067,0.99486081182266783,0.12983417424410032,1.0397961703090071,0.14048676526972775,['ctx-rh-caudalmiddlefrontal']
ctx-rh-rostralanteriorcingulate,0.46345436493492104,0.0091836734693877542,23.271428571428572,12.463571408103615,23.042857142857144,12.005279450886494,0.010418686167001716,0.22653061224489801,1.0867501945109563,0.20407369530317729,1.0066556750521678,0.14934554809410924,0.28050570120536988,0.058986175115207429,0.28979717842082819,0.039485766758494023,20.848484848484848,12.608009027745412,21.75,12.948250730106247,0.065349659055673331,0.10766758494031226,1.0541491623437655,0.18189129136235282,1.0199136779653248,0.16207439176889354,0.21622701816651135,0.081945889698231023,18.112903225806452,12.204051202974703,20.29032258064516,13.79152041581394,0.39459569456528704,0.028095733610822071,1.0173415453808079,0.14444139659171204,1.0348823909317924,0.17412952791489308,['ctx-rh-rostralanteriorcingulate']
ctx-lh-medialorbitofrontal,0.4004000975888502,0.024897959183673435,30.085714285714285,13.503166673194908,28.800000000000001,14.316424134538623,0.039847054628219268,0.1718367346938775,1.0067530729618055,0.21384535831233756,0.9320637976743017,0.17477517310131283,0.42496002642840019,0.019354838709677469,0.39754936561747012,0.018537649219467434,30.295454545454547,13.084653650633049,29.636363636363637,13.389430887985203,0.35210221052146512,0.027089072543618031,0.95278356014691279,0.18818240243920609,0.92792526957183907,0.15288371655905522,0.48304660317677967,0.0046826222684703822,30.532258064516128,12.591238302800834,30.580645161290324,12.190091675932461,0.083519552578572853,0.14412070759625395,0.89185023922687257,0.12947096346076639,0.92325273784325246,0.1234252449437192,['ctx-lh-medialorbitofrontal']
ctx-rh-posteriorcingulate,0.076559692830726472,0.14000000000000001,31.657142857142858,11.442883895099815,34.200000000000003,10.602695075175125,4.2839029239267672e-05,0.38489795918367342,0.99300662446997467,0.16099520713938717,0.88585414079674085,0.13910802807747183,0.4142687699450362,0.022119815668202758,0.23466815082630121,0.051538108356290135,32.553030303030305,12.201784763850089,33.530303030303031,11.752781356136186,0.02778602775256837,0.13636363636363635,0.9413832200404324,0.17896317477922838,0.89795613035807798,0.15641553299792113,0.34820410028297166,0.040842872008324704,33.564516129032256,12.931108985875055,32.774193548387096,12.887127053943191,0.093950432838491804,0.1373569198751301,0.88309873116836834,0.18032867045358894,0.91161966695958752,0.17288295830213166,['ctx-rh-posteriorcingulate']
left_thalamus,0.0023955446683063568,0.27591836734693875,14.728571428571428,12.199439599039467,10.1,11.519114549304559,0.35768168512219201,0.035918367346938762,1.1580293208751096,0.12287160861652996,1.1698504607980331,0.1415590148161891,0.19756468725655718,0.08617511520737331,0.080748340488836057,0.099460514233241537,11.143939393939394,11.972273888319336,9.0,10.730161398430297,0.31118346806244723,0.03512396694214881,1.1651092749745742,0.12396651102011647,1.1774055166556674,0.13555402117273821,0.17872414923016117,0.095473465140478719,7.096774193548387,10.307700969255565,7.758064516129032,9.6129708809050278,0.39652064821013766,0.027575442247658732,1.1731027715384861,0.1247090319824458,1.1859354184304161,0.12790195404238625,['Left-Thalamus-Proper']
ctx-rh-middletemporal,0.26857207522349613,0.060612244897959133,26.37142857142857,11.253153752959884,25.271428571428572,10.972591084244451,0.0021392048217103595,0.28000000000000003,1.0393931189581325,0.13255888371942354,0.97749337438310457,0.11954781938749823,0.29606753661146945,0.054377880184331762,0.17896882806178666,0.065484389348025696,24.734848484848484,11.272694179651653,25.969696969696969,10.743524754501982,0.0173146957880893,0.15048209366391185,1.0013743677566904,0.13034665963551234,0.9687048530954413,0.11710564654611887,0.022464751781084546,0.20889698231009368,22.887096774193548,11.006017179339903,26.758064516129032,10.422812269667958,0.4651551401123436,0.0093652445369406534,0.9584499712389335,0.11339825396806409,0.95878232906098271,0.11347047619162748,['ctx-rh-middletemporal']
ctx-lh-parstriangularis,0.27263550178826107,0.059387755102040862,13.928571428571429,10.373484644682778,14.585714285714285,9.5206435213815492,0.00093198463118244904,0.30489795918367346,1.1885648540945022,0.21336974050228644,1.0838880896923,0.16077087651313421,0.21846151982147272,0.078801843317972353,0.43147742703069014,0.012339302112029382,15.613636363636363,11.018337145119775,15.462121212121213,9.98362697728993,0.12972995933834192,0.080348943985307675,1.111305020478689,0.21181693209140937,1.0727839471499157,0.16247207219072735,0.31202642213456921,0.051248699271592146,17.516129032258064,11.408460266870811,16.451612903225808,10.393356158491486,0.054064111728710985,0.16753381893860564,1.0240761760737396,0.17254805291853709,1.0602470120214176,0.16346755600755933,['ctx-lh-parstriangularis']
left_occipital,0.28321039571656964,0.056326530612244907,26.257142857142856,14.95773637790894,27.457142857142856,14.117553120935971,0.024706550836807666,0.19265306122448977,1.0507892205769331,0.26242072733812633,0.97142615737835258,0.2313246021999934,0.11216123984781923,0.12304147465437787,0.22904811510999395,0.052858126721763043,27.166666666666668,14.839120423714304,28.40909090909091,14.208914479604179,0.13843756783127797,0.077479338842975198,0.97478219650201381,0.24264977942742097,0.94215490311909389,0.20832398906872698,0.31197229212660993,0.051248699271592146,28.193548387096776,14.636276969843843,29.483870967741936,14.235056607843608,0.29901851000137525,0.055150884495317354,0.88896781448194306,0.18362491243878107,0.90910671282638222,0.17298079099750607,"['ctx-lh-lateraloccipital', 'ctx-lh-cuneus', 'ctx-lh-lingual', 'ctx-lh-pericalcarine']"
right_basal_ganglia,0.076490797373057112,0.13816326530612244,43.600000000000001,4.0440432384292961,41.671428571428571,6.9687494852200773,0.079779651556311448,0.13795918367346938,0.80707414535665389,0.10989742265671898,0.78491723044642525,0.08991380832936223,0.057067560320185916,0.15990783410138254,0.28766481305606706,0.039543158861340633,42.098484848484851,6.5190395375541845,41.151515151515149,7.7268567921331419,0.42614462389550367,0.013314967860422411,0.80123333442354183,0.10705439821353882,0.79884453151759627,0.09827757183152315,0.27879291830684,0.060874089490114414,40.403225806451616,8.1606049693108229,40.564516129032256,8.4636241908114194,0.10622611077826438,0.13007284079084291,0.79463887046680215,0.10335498954958963,0.81456890369472468,0.10473447678430271,"['Right-Caudate', 'Right-Putamen', 'Right-Pallidum']"
ctx-rh-superiortemporal,0.088313246049996463,0.13244897959183677,32.014285714285712,8.8244673771166457,29.671428571428571,9.7405212951895344,0.010769075827743002,0.22530612244897963,0.98170953121023852,0.11080800062087706,0.93625623051138462,0.10966841516354543,0.49909050643263719,0.00046082949308756671,0.16716376159627555,0.068755739210284661,30.651515151515152,9.3086672291528263,29.393939393939394,9.8409761585882656,0.26767663187548429,0.044191919191919227,0.94716308280988748,0.1099161602820867,0.93730725314769059,0.10325893865934622,0.47109353095059819,0.007804370447450526,29.112903225806452,9.5968826234047953,29.080645161290324,9.9438721397730188,0.052438554481562753,0.16909469302809577,0.90815902816432958,0.094818477360892134,0.93849389160803587,0.09549294791871514,['ctx-rh-superiortemporal']
left_central_gyri,0.35520913043161212,0.036530612244897953,16.985714285714284,9.0656224388666029,16.985714285714284,7.2810769555508106,0.00017881473533407216,0.34979591836734691,1.1238410489488697,0.15161220385024918,1.0444815187017591,0.12724723438615215,0.36020047277923328,0.036405529953917104,0.33476321019127531,0.030417814508723606,16.992424242424242,8.6291403870848207,16.363636363636363,7.7696697867439202,0.10858885793038953,0.087924701561065244,1.0719974319275487,0.1537052134853524,1.0488166497561737,0.13563930837456639,0.13445779932175156,0.11524453694068681,17.0,8.1081400754964115,15.661290322580646,8.23043829113006,0.026099491893473541,0.20239334027055156,1.0134643159357348,0.13373887472508439,1.0537111525595457,0.1443733945692561,"['ctx-lh-paracentral', 'ctx-lh-precentral', 'ctx-lh-postcentral']"
left_basal_ganglia,0.030817800921870923,0.18142857142857138,43.24285714285714,4.8297758430260052,40.485714285714288,8.1006928401091667,0.13606840450681446,0.10775510204081629,0.82248562548661142,0.1129419175239245,0.80249113423118168,0.095617663713246634,0.24342485368199812,0.070506912442396263,0.22538777464223342,0.053374655647382974,42.060606060606062,6.1468858532834822,40.409090909090907,8.6005237203592912,0.41479936863901268,0.015381083562901798,0.80991545503186757,0.10674763374909578,0.81053249895457369,0.098114706530750245,0.1690070804233485,0.099375650364203927,40.725806451612904,7.1237208355735113,40.322580645161288,9.1312547163634221,0.21270084537678563,0.083246618106139425,0.79572332709909221,0.097359305269856783,0.8196114591261453,0.10008615940054735,"['Left-Caudate', 'Left-Putamen', 'Left-Pallidum']"
