,1_RANK,1_UPTAKE,2_RANK,2_UPTAKE,4_RANK,4_UPTAKE,7_RANK,7_UPTAKE,8_RANK,8_UPTAKE,9_RANK,9_UPTAKE,10_RANK,10_UPTAKE,13_RANK,13_UPTAKE,14_RANK,14_UPTAKE,16_RANK,16_UPTAKE,18_RANK,18_UPTAKE,19_RANK,19_UPTAKE,22_RANK,22_UPTAKE,26_RANK,26_UPTAKE
36,HIPPOCAMPUS_change,-0.002100673615183702,CEREBRAL_WHITE_MATTER_change,-0.009394532725051216,THALAMUS_PROPER_change,0.025599734430843735,CAUDATE_change,0.05191598042555335,PALLIDUM_change,0.037812865266607786,CTX_ISTHMUSCINGULATE_change,-0.021963024432286926,PUTAMEN_change,0.011672479789525056,BRAIN_STEM_change,-0.004605639864919715,HIPPOCAMPUS_change,0.007517848525650673,PALLIDUM_change,0.0019030146342829792,AMYGDALA_change,0.0024905650592101963,CTX_PRECENTRAL_change,0.024147799454773522,CTX_SUPERIORPARIETAL_change,-0.09383785833163061,CAUDATE_change,-0.006158057058937361
37,CTX_TEMPORALPOLE_change,-0.00272697762297613,CTX_FRONTALPOLE_change,-0.00994466428729863,VENTRALDC_change,0.024338335909490815,CTX_INSULA_change,0.04567777202390074,CTX_ISTHMUSCINGULATE_change,0.03332621056373413,CTX_POSTCENTRAL_change,-0.024325783113401805,CTX_LATERALORBITOFRONTAL_change,0.010006914523729479,HIPPOCAMPUS_change,-0.013317260845570257,THALAMUS_PROPER_change,0.002568504966733479,CEREBELLUM_CORTEX_change,0.0012379759674340546,BRAIN_STEM_change,0.0019128186822040547,CTX_TEMPORALPOLE_change,0.021918843838639453,CTX_LINGUAL_change,-0.11539433063224583,CTX_MEDIALORBITOFRONTAL_change,-0.007569185554151069
38,THALAMUS_PROPER_change,-0.004092202508175444,ACCUMBENS_AREA_change,-0.015555611645320091,CTX_TEMPORALPOLE_change,0.02410032221945367,PALLIDUM_change,0.04474881524952864,THALAMUS_PROPER_change,0.03201224208324497,CTX_ROSTRALANTERIORCINGULATE_change,-0.024933203872401836,CEREBELLUM_CORTEX_change,0.004257149381900374,ACCUMBENS_AREA_change,-0.01368735183061614,CTX_LINGUAL_change,-0.002225290174707584,THALAMUS_PROPER_change,0.000883047878659088,PUTAMEN_change,0.001864542105382754,THALAMUS_PROPER_change,0.020699902729385045,CTX_INSULA_change,-0.12185437142774021,CTX_ROSTRALANTERIORCINGULATE_change,-0.009233083232468194
39,PUTAMEN_change,-0.006000228003487658,CTX_TEMPORALPOLE_change,-0.01571898550209053,PUTAMEN_change,0.023744268070426223,VENTRALDC_change,0.041991669766489846,VENTRALDC_change,0.031799368741593344,CTX_POSTERIORCINGULATE_change,-0.026571468709285215,HIPPOCAMPUS_change,0.003206929107253454,VENTRALDC_change,-0.014649437672945973,CTX_CUNEUS_change,-0.002259093766731053,CTX_LATERALORBITOFRONTAL_change,0.0006871542627190448,CAUDATE_change,0.001687892336414448,HIPPOCAMPUS_change,0.018639568795904667,CTX_CUNEUS_change,-0.12220132718274797,VENTRALDC_change,-0.010599848213503507
40,CTX_TRANSVERSETEMPORAL_change,-0.006768502290958385,PUTAMEN_change,-0.017139139938805736,CTX_LINGUAL_change,0.022072685857757585,THALAMUS_PROPER_change,0.03487193305505393,HIPPOCAMPUS_change,0.03069935353404226,CTX_PRECENTRAL_change,-0.03144985319813792,THALAMUS_PROPER_change,-0.0021361071350769908,AMYGDALA_change,-0.014949523786487348,CTX_LATERALOCCIPITAL_change,-0.0025523448104283683,CTX_PARACENTRAL_change,-0.0013242768688766123,CEREBRAL_WHITE_MATTER_change,-9.685434944776676e-05,CEREBELLUM_WHITE_MATTER_change,0.01311140828237788,CTX_SUPERIORTEMPORAL_change,-0.14810908500704023,CTX_FRONTALPOLE_change,-0.014734692072500855
41,CTX_FUSIFORM_change,-0.007575158864968601,THALAMUS_PROPER_change,-0.024247048080035166,CEREBELLUM_WHITE_MATTER_change,0.017186963045423106,HIPPOCAMPUS_change,0.030994035574363477,PUTAMEN_change,0.018155268292646475,CTX_CAUDALMIDDLEFRONTAL_change,-0.03323384356718481,VENTRALDC_change,-0.01027592051252221,CTX_ENTORHINAL_change,-0.01643768760519976,CEREBELLUM_CORTEX_change,-0.006390294709604846,CEREBRAL_WHITE_MATTER_change,-0.0023966556948222407,CEREBELLUM_CORTEX_change,-0.0006363308065619388,BRAIN_STEM_change,0.01197052219469017,CAUDATE_change,-0.14897596320788548,CTX_LATERALORBITOFRONTAL_change,-0.017735936290845217
42,VENTRALDC_change,-0.008654560191794019,BRAIN_STEM_change,-0.034591052705475904,BRAIN_STEM_change,0.014927250702619589,CEREBELLUM_CORTEX_change,0.005967752472829171,CEREBELLUM_WHITE_MATTER_change,0.016613073027827656,CTX_PERICALCARINE_change,-0.04542426736551502,CEREBRAL_WHITE_MATTER_change,-0.010481426968525942,CTX_TEMPORALPOLE_change,-0.019805113566487575,CTX_PARACENTRAL_change,-0.012535336871956893,CTX_INFERIORTEMPORAL_change,-0.002501382057982985,THALAMUS_PROPER_change,-0.0008049575519983057,CTX_LATERALOCCIPITAL_change,0.007722420339738862,AMYGDALA_change,-0.16287865151170058,BRAIN_STEM_change,-0.042423376109017974
43,AMYGDALA_change,-0.009412675835037219,CEREBELLUM_WHITE_MATTER_change,-0.0392902707933305,AMYGDALA_change,-0.0004482756699028719,BRAIN_STEM_change,-0.005752008443661672,CEREBRAL_WHITE_MATTER_change,0.012912351342976813,CTX_SUPERIORFRONTAL_change,-0.050279755812707806,BRAIN_STEM_change,-0.012552808797960587,CEREBRAL_WHITE_MATTER_change,-0.024203313469114616,CTX_ENTORHINAL_change,-0.02066962456040669,BRAIN_STEM_change,-0.00382548284614822,CTX_TEMPORALPOLE_change,-0.0022871365535373843,CEREBELLUM_CORTEX_change,-0.0015092911392485255,CTX_TRANSVERSETEMPORAL_change,-0.16824183035485252,CEREBRAL_WHITE_MATTER_change,-0.061576165456113496
44,ACCUMBENS_AREA_change,-0.009827759792120387,VENTRALDC_change,-0.051087246583646884,CEREBELLUM_CORTEX_change,-0.0036726192724550097,CEREBELLUM_WHITE_MATTER_change,-0.03947112186729789,BRAIN_STEM_change,0.007913697924387519,ACCUMBENS_AREA_change,-0.06103568354629867,CEREBELLUM_WHITE_MATTER_change,-0.014035504185572015,CEREBELLUM_WHITE_MATTER_change,-0.024391345862851004,CTX_POSTCENTRAL_change,-0.02241976839080196,CTX_TEMPORALPOLE_change,-0.012445112423652446,CTX_SUPERIORTEMPORAL_change,-0.002499309694434387,CEREBRAL_WHITE_MATTER_change,-0.0059249635221532955,CTX_PARAHIPPOCAMPAL_change,-0.1761349927138336,CEREBELLUM_WHITE_MATTER_change,-0.06274310673332618
45,PALLIDUM_change,-0.01340284955494582,PALLIDUM_change,-0.06156224994628237,CTX_ENTORHINAL_change,-0.004020378199698663,CEREBRAL_WHITE_MATTER_change,-0.04579577322563869,CEREBELLUM_CORTEX_change,-0.003292806611526971,CTX_PARACENTRAL_change,-0.06422972933518106,PALLIDUM_change,-0.029776083721077796,CTX_PARAHIPPOCAMPAL_change,-0.02927309001990089,AMYGDALA_change,-0.02536976621594386,CTX_PARSORBITALIS_change,-0.018729541487671007,ACCUMBENS_AREA_change,-0.0142823576146039,PALLIDUM_change,-0.006195265436829109,CTX_ISTHMUSCINGULATE_change,-0.2009136073036797,PALLIDUM_change,-0.07662676565342114
