,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
17_RANK,CTX_FRONTALPOLE_change,CTX_ROSTRALMIDDLEFRONTAL_change,CTX_PRECUNEUS_change,CTX_PARSTRIANGULARIS_change,CTX_SUPERIORPARIETAL_change,CTX_INFERIORPARIETAL_change,CTX_BANKSSTS_change,CTX_CAUDALMIDDLEFRONTAL_change,CTX_POSTCENTRAL_change,CTX_INFERIORTEMPORAL_change,CTX_PARSORBITALIS_change,CTX_PARSOPERCULARIS_change,CTX_SUPRAMARGINAL_change,CTX_LATERALOCCIPITAL_change,CTX_MIDDLETEMPORAL_change,CTX_PERICALCARINE_change,CTX_TRANSVERSETEMPORAL_change,CTX_LATERALORBITOFRONTAL_change,CTX_SUPERIORTEMPORAL_change,CTX_PARACENTRAL_change,CTX_POSTERIORCINGULATE_change,CTX_SUPERIORFRONTAL_change,CTX_MEDIALORBITOFRONTAL_change,CTX_FUSIFORM_change,CTX_PRECENTRAL_change,CTX_ISTHMUSCINGULATE_change,CTX_TEMPORALPOLE_change,CTX_ENTORHINAL_change,CTX_ROSTRALANTERIORCINGULATE_change,CTX_LINGUAL_change,CTX_CUNEUS_change,CTX_PARAHIPPOCAMPAL_change,CTX_CAUDALANTERIORCINGULATE_change,CTX_INSULA_change,AMYGDALA_change,ACCUMBENS_AREA_change,PUTAMEN_change,CAUDATE_change,HIPPOCAMPUS_change,THALAMUS_PROPER_change,CEREBELLUM_CORTEX_change,PALLIDUM_change
17_UPTAKE,0.07055848423394256,0.06232512924288845,0.0521542538466296,0.05138830397071211,0.050654400512301564,0.04941272902863979,0.04875814116057675,0.048501376242166334,0.04762715053613016,0.04663229472027452,0.045423285840899545,0.044793281135155856,0.04425272538321258,0.044237920850608105,0.043933928362782905,0.04350103498995797,0.04251194446554732,0.041229337238026936,0.04112647774678806,0.04107340535371023,0.04057026882881936,0.0399050739809042,0.03771082564974184,0.03654854998827069,0.0364680449333133,0.03530941966006001,0.03476955616552128,0.03465423819418459,0.03353364142170402,0.03115150646968528,0.028712077354928103,0.02844051691473814,0.027530053459708267,0.026109085144629392,0.02366237591226751,0.017631756487020436,0.016923738406736742,0.01307226172904217,0.008997980230847734,0.007522267634268052,0.0009841681860265647,3.445049899311416e-05
24_RANK,CTX_FRONTALPOLE_change,CTX_ROSTRALMIDDLEFRONTAL_change,CTX_PARSTRIANGULARIS_change,CTX_SUPERIORPARIETAL_change,CTX_CAUDALMIDDLEFRONTAL_change,CTX_LATERALOCCIPITAL_change,CTX_SUPRAMARGINAL_change,CTX_PARSORBITALIS_change,CTX_INFERIORPARIETAL_change,CTX_PRECENTRAL_change,CTX_SUPERIORFRONTAL_change,CTX_ENTORHINAL_change,CTX_MIDDLETEMPORAL_change,CTX_POSTCENTRAL_change,CTX_PARACENTRAL_change,CTX_CAUDALANTERIORCINGULATE_change,CTX_POSTERIORCINGULATE_change,CTX_PRECUNEUS_change,CTX_LATERALORBITOFRONTAL_change,CTX_INFERIORTEMPORAL_change,CAUDATE_change,CTX_CUNEUS_change,CTX_PARSOPERCULARIS_change,CTX_ROSTRALANTERIORCINGULATE_change,CTX_MEDIALORBITOFRONTAL_change,CTX_BANKSSTS_change,CTX_PARAHIPPOCAMPAL_change,CTX_INSULA_change,CTX_SUPERIORTEMPORAL_change,HIPPOCAMPUS_change,CTX_TEMPORALPOLE_change,CEREBELLUM_CORTEX_change,CTX_LINGUAL_change,CTX_ISTHMUSCINGULATE_change,THALAMUS_PROPER_change,CTX_PERICALCARINE_change,PALLIDUM_change,CTX_FUSIFORM_change,PUTAMEN_change,CTX_TRANSVERSETEMPORAL_change,ACCUMBENS_AREA_change,AMYGDALA_change
24_UPTAKE,0.018599535780998606,0.0162540242207664,0.012455601369464034,0.011851441354281936,0.010251456248821733,0.010049157284941377,0.009442520721874657,0.009348850551128596,0.008966817630614089,0.0072156986381258425,0.007016788532159741,0.005798328730669187,0.0054144202029578255,0.00458704207523281,0.004540025367001334,0.004479766054843057,0.004145693231345538,0.0034614909438509195,0.0032150826097565553,0.002240649645486296,0.0022151283277279687,0.0015728938720040507,0.001552967021529712,0.0004404117257274564,0.00043213755090016996,0.00036893011397664985,0.0003381488952090155,0.00030968348545857535,-0.0005360476354126008,-0.0022320322083986275,-0.002689935091987963,-0.002696133344133756,-0.002931817571485368,-0.0030377739942863274,-0.003704066638667607,-0.004092022375173419,-0.005298106920409203,-0.005534688710869419,-0.005782056838261346,-0.006454722050344251,-0.006621177838148739,-0.00668655757576848
25_RANK,CTX_CAUDALMIDDLEFRONTAL_change,CTX_POSTCENTRAL_change,CTX_SUPERIORPARIETAL_change,CTX_ROSTRALMIDDLEFRONTAL_change,CTX_SUPERIORFRONTAL_change,CTX_PRECENTRAL_change,CTX_FRONTALPOLE_change,CTX_PERICALCARINE_change,CTX_INFERIORPARIETAL_change,CTX_BANKSSTS_change,CTX_SUPRAMARGINAL_change,CTX_MIDDLETEMPORAL_change,CTX_LINGUAL_change,CTX_FUSIFORM_change,CTX_SUPERIORTEMPORAL_change,CTX_PARACENTRAL_change,CTX_LATERALOCCIPITAL_change,CTX_PRECUNEUS_change,CTX_PARSTRIANGULARIS_change,CTX_INFERIORTEMPORAL_change,CTX_TRANSVERSETEMPORAL_change,CTX_PARSOPERCULARIS_change,CTX_PARAHIPPOCAMPAL_change,CTX_POSTERIORCINGULATE_change,CTX_MEDIALORBITOFRONTAL_change,CTX_TEMPORALPOLE_change,CTX_CUNEUS_change,CTX_ROSTRALANTERIORCINGULATE_change,CTX_CAUDALANTERIORCINGULATE_change,CTX_ISTHMUSCINGULATE_change,CTX_ENTORHINAL_change,CTX_INSULA_change,CTX_PARSORBITALIS_change,CTX_LATERALORBITOFRONTAL_change,CAUDATE_change,AMYGDALA_change,PUTAMEN_change,HIPPOCAMPUS_change,ACCUMBENS_AREA_change,CEREBELLUM_CORTEX_change,THALAMUS_PROPER_change,PALLIDUM_change
25_UPTAKE,0.07119178721580473,0.0695057772745354,0.06832022076007639,0.06457600546657064,0.05958123586297579,0.059031803051116424,0.056889176134738546,0.05636793738210743,0.05589049258435321,0.055244814975061673,0.05498861864232721,0.053264544994490355,0.052110039035899114,0.05064070538220221,0.05048416985100553,0.04947002799446665,0.04901085195910531,0.04825707180915569,0.04813166286646207,0.047405191710205775,0.04665460648944163,0.04539447866247634,0.04207502545631306,0.04202986986461545,0.03910487336454344,0.03696570788247908,0.032823401236720416,0.03218113089188456,0.031514535521001266,0.031160303988470157,0.030561886530940423,0.028808886739832208,0.02729527429864233,0.026217185962538924,0.024828435977807414,0.021736952528517543,0.016859707835989602,0.014897389710254625,0.014635590798354253,0.009971910624287025,0.007014016351841664,-0.005015162040133616
6_RANK,CTX_BANKSSTS_change,CTX_FRONTALPOLE_change,CTX_PARACENTRAL_change,PALLIDUM_change,CTX_LATERALORBITOFRONTAL_change,CTX_PERICALCARINE_change,CTX_CUNEUS_change,CTX_FUSIFORM_change,CTX_POSTERIORCINGULATE_change,CTX_INFERIORPARIETAL_change,CTX_LATERALOCCIPITAL_change,CTX_PRECUNEUS_change,PUTAMEN_change,CTX_MIDDLETEMPORAL_change,CEREBELLUM_CORTEX_change,CTX_INFERIORTEMPORAL_change,CTX_PARSOPERCULARIS_change,THALAMUS_PROPER_change,CTX_ENTORHINAL_change,AMYGDALA_change,CTX_ROSTRALANTERIORCINGULATE_change,HIPPOCAMPUS_change,CTX_LINGUAL_change,CTX_CAUDALMIDDLEFRONTAL_change,CTX_SUPERIORFRONTAL_change,CTX_INSULA_change,CTX_MEDIALORBITOFRONTAL_change,ACCUMBENS_AREA_change,CTX_PARSTRIANGULARIS_change,CTX_ROSTRALMIDDLEFRONTAL_change,CTX_SUPERIORPARIETAL_change,CTX_SUPRAMARGINAL_change,CTX_PARAHIPPOCAMPAL_change,CTX_PRECENTRAL_change,CTX_POSTCENTRAL_change,CAUDATE_change,CTX_ISTHMUSCINGULATE_change,CTX_CAUDALANTERIORCINGULATE_change,CTX_TEMPORALPOLE_change,CTX_PARSORBITALIS_change,CTX_TRANSVERSETEMPORAL_change,CTX_SUPERIORTEMPORAL_change
6_UPTAKE,0.0022483066553040934,-0.0015629007104059171,-0.004379840652572522,-0.00494276732204466,-0.006367029627604039,-0.007279095712233036,-0.011059981221710128,-0.012994580278788966,-0.01299908386596217,-0.01337330421014139,-0.016189879035731033,-0.016860472568778612,-0.017191820439035374,-0.017266896494516952,-0.01840298726147419,-0.019503767533720212,-0.019711536015884528,-0.020507011076534576,-0.020874173088112607,-0.022710113011950965,-0.022756630581993727,-0.024260073895326313,-0.024366514422595485,-0.02484994173804119,-0.024852460626760258,-0.02685089953422498,-0.028103217607426446,-0.028427913189423747,-0.029193237871353916,-0.029250355723660082,-0.03501898389076851,-0.03516978834171421,-0.03793979880018132,-0.038470968260831566,-0.042766334486969315,-0.04526929183184391,-0.04541151884240414,-0.04734909076858351,-0.047791223506756686,-0.047967186493621985,-0.0493428850754405,-0.05150206062089925
63_RANK,CTX_PRECENTRAL_change,CTX_POSTCENTRAL_change,CTX_SUPERIORPARIETAL_change,CTX_SUPERIORTEMPORAL_change,CEREBELLUM_CORTEX_change,AMYGDALA_change,CTX_CUNEUS_change,CTX_LATERALOCCIPITAL_change,HIPPOCAMPUS_change,CTX_PERICALCARINE_change,CTX_POSTERIORCINGULATE_change,CAUDATE_change,CTX_LINGUAL_change,CTX_ROSTRALMIDDLEFRONTAL_change,PALLIDUM_change,CTX_CAUDALMIDDLEFRONTAL_change,CTX_INFERIORPARIETAL_change,CTX_SUPERIORFRONTAL_change,CTX_MIDDLETEMPORAL_change,CTX_TRANSVERSETEMPORAL_change,CTX_ENTORHINAL_change,CTX_TEMPORALPOLE_change,CTX_BANKSSTS_change,CTX_SUPRAMARGINAL_change,CTX_ROSTRALANTERIORCINGULATE_change,CTX_PARACENTRAL_change,ACCUMBENS_AREA_change,CTX_INFERIORTEMPORAL_change,CTX_LATERALORBITOFRONTAL_change,CTX_FUSIFORM_change,CTX_PARSTRIANGULARIS_change,CTX_PARAHIPPOCAMPAL_change,PUTAMEN_change,CTX_INSULA_change,CTX_PARSORBITALIS_change,CTX_CAUDALANTERIORCINGULATE_change,CTX_ISTHMUSCINGULATE_change,THALAMUS_PROPER_change,CTX_PARSOPERCULARIS_change,CTX_MEDIALORBITOFRONTAL_change,CTX_PRECUNEUS_change,CTX_FRONTALPOLE_change
63_UPTAKE,0.004851830512890324,0.000969852713694884,0.0001715751451853001,-0.006556193018880829,-0.006653793236801051,-0.009573503471498403,-0.010730902459428714,-0.010962008791984817,-0.011544842333633197,-0.012421522028238305,-0.0125806860205881,-0.012610565521371502,-0.014277645229834286,-0.015245501252609192,-0.015911112933608373,-0.01627592825991856,-0.01644594036978636,-0.016688500025439652,-0.01758769317535002,-0.017874311304506958,-0.01906810734662993,-0.02001925118869622,-0.02033062605248389,-0.020505528032591796,-0.022528491173500642,-0.024397222384725956,-0.026141421436529033,-0.02758511706674503,-0.0283487536250464,-0.030208884645313704,-0.03033245708452172,-0.030802895744968906,-0.031080559635531378,-0.03298180886398685,-0.0334751842898423,-0.03408365337377808,-0.0373143640738884,-0.042090919992068564,-0.04276216823986549,-0.04393591942936732,-0.04650405647780903,-0.04974901906379198
